Date,year,month_name,day_name,Sales,Cost Of Sales,Quantity Sold,Daily_Unit_Sales_Price,Gross_Profit,Gross_Profit_Percentage,Gross_Profit_Per_Unit,Gross_Profit_Per_Unit_Percentage,Previous_Unit_Price,Previous_Quantity,Promotion_Status
2014-11-30T00:00:00.000Z,2014,Nov,Sun,101037.827829791600,93177.884704390279,2375,42.54,7859.94,7.78,3.31,8.44,42.71,2068,Promotion
2014-12-01T00:00:00.000Z,2014,Dec,Mon,105100.667648511470,97257.394665729371,2492,42.18,7843.27,7.46,3.15,8.06,42.54,2375,Promotion
2014-12-02T00:00:00.000Z,2014,Dec,Tue,88219.525488129890,85533.428923318512,2170,40.65,2686.10,3.04,1.24,3.14,42.18,2492,No Promotion
2014-12-03T00:00:00.000Z,2014,Dec,Wed,71590.369289220369,69654.930305904010,1784,40.13,1935.44,2.70,1.08,2.78,40.65,2170,No Promotion
2014-12-04T00:00:00.000Z,2014,Dec,Thu,54996.621692620247,54503.028547504560,1368,40.20,493.59,0.90,0.36,0.91,40.13,1784,No Promotion
2014-12-05T00:00:00.000Z,2014,Dec,Fri,77884.181609825493,77619.294889390410,1914,40.69,264.89,0.34,0.14,0.34,40.20,1368,No Promotion
2014-12-06T00:00:00.000Z,2014,Dec,Sat,150370.116723676360,154998.834581876810,3765,39.94,-4628.72,-3.08,-1.23,-2.99,40.69,1914,Promotion
2014-12-07T00:00:00.000Z,2014,Dec,Sun,104675.376115349170,111903.737902479290,2712,38.60,-7228.36,-6.91,-2.67,-6.46,39.94,3765,No Promotion
2014-12-08T00:00:00.000Z,2014,Dec,Mon,90121.530475064763,91081.668194086160,2222,40.56,-960.14,-1.07,-0.43,-1.05,38.60,2712,No Promotion
2014-12-09T00:00:00.000Z,2014,Dec,Tue,75425.443698290488,77014.255960305571,1861,40.53,-1588.81,-2.11,-0.85,-2.06,40.56,2222,No Promotion
2014-12-10T00:00:00.000Z,2014,Dec,Wed,161844.809435673670,169348.518584864770,4095,39.52,-7503.71,-4.64,-1.83,-4.43,40.53,1861,Promotion
2014-12-11T00:00:00.000Z,2014,Dec,Thu,158603.356968003650,171692.993606533480,4157,38.15,-13089.64,-8.25,-3.15,-7.62,39.52,4095,Promotion
2014-12-12T00:00:00.000Z,2014,Dec,Fri,279092.095956450150,301236.109879810010,7259,38.45,-22144.01,-7.93,-3.05,-7.35,38.15,4157,No Promotion
2014-12-13T00:00:00.000Z,2014,Dec,Sat,369350.989480898190,402564.678627585240,9654,38.26,-33213.69,-8.99,-3.44,-8.25,38.45,7259,Promotion
2014-12-14T00:00:00.000Z,2014,Dec,Sun,177500.107725608660,192327.320656121740,4632,38.32,-14827.21,-8.35,-3.20,-7.71,38.26,9654,No Promotion
2014-12-15T00:00:00.000Z,2014,Dec,Mon,282246.628678287550,304489.638251931000,7341,38.45,-22243.01,-7.88,-3.03,-7.31,38.32,4632,No Promotion
2014-12-16T00:00:00.000Z,2014,Dec,Tue,166037.925729513660,179571.129079940960,4308,38.54,-13533.20,-8.15,-3.14,-7.54,38.45,7341,No Promotion
2014-12-17T00:00:00.000Z,2014,Dec,Wed,148910.998360158640,161137.522003047520,3865,38.53,-12226.52,-8.21,-3.16,-7.59,38.54,4308,No Promotion
2014-12-18T00:00:00.000Z,2014,Dec,Thu,202359.142899871220,221435.768649636010,5288,38.27,-19076.63,-9.43,-3.61,-8.61,38.53,3865,Promotion
2014-12-19T00:00:00.000Z,2014,Dec,Fri,274343.654345233810,299516.837764982660,7141,38.42,-25173.18,-9.18,-3.53,-8.40,38.27,5288,No Promotion
2014-12-20T00:00:00.000Z,2014,Dec,Sat,316167.074658572730,346378.304767848230,8268,38.24,-30211.23,-9.56,-3.65,-8.72,38.42,7141,Promotion
2014-12-21T00:00:00.000Z,2014,Dec,Sun,173833.400128413660,190644.501568691690,4541,38.28,-16811.10,-9.67,-3.70,-8.82,38.24,8268,No Promotion
2014-12-22T00:00:00.000Z,2014,Dec,Mon,204565.081835411520,210188.909410447900,5014,40.80,-5623.83,-2.75,-1.12,-2.68,38.28,4541,No Promotion
2014-12-23T00:00:00.000Z,2014,Dec,Tue,316394.730857309250,326627.138416375620,7778,40.68,-10232.41,-3.23,-1.32,-3.13,40.80,5014,Promotion
2014-12-24T00:00:00.000Z,2014,Dec,Wed,486230.320193627620,495909.089563395890,11809,41.17,-9678.77,-1.99,-0.82,-1.95,40.68,7778,No Promotion
2014-12-25T00:00:00.000Z,2014,Dec,Thu,137686.532100606390,140525.786741103420,3344,41.17,-2839.25,-2.06,-0.85,-2.02,41.17,11809,No Promotion
2014-12-26T00:00:00.000Z,2014,Dec,Fri,48102.962409030246,49028.365072183806,1169,41.15,-925.40,-1.92,-0.79,-1.89,41.17,3344,No Promotion
2014-12-27T00:00:00.000Z,2014,Dec,Sat,110162.131982548060,112383.559247306330,2676,41.17,-2221.43,-2.02,-0.83,-1.98,41.15,1169,No Promotion
2014-12-28T00:00:00.000Z,2014,Dec,Sun,69051.337093420370,70482.717802969084,1677,41.18,-1431.38,-2.07,-0.85,-2.03,41.17,2676,No Promotion
2014-12-29T00:00:00.000Z,2014,Dec,Mon,133307.368962827580,136003.482525751780,3237,41.18,-2696.11,-2.02,-0.83,-1.98,41.18,1677,No Promotion
2014-12-30T00:00:00.000Z,2014,Dec,Tue,216389.504268855030,235723.764753908180,5607,38.59,-19334.26,-8.93,-3.45,-8.20,41.18,3237,Promotion
2014-12-31T00:00:00.000Z,2014,Dec,Wed,365055.312012721840,398013.348330372130,9464,38.57,-32958.04,-9.03,-3.48,-8.28,38.59,5607,Promotion
2015-01-01T00:00:00.000Z,2015,Jan,Thu,112161.419616753050,122170.431684627740,2905,38.61,-10009.01,-8.92,-3.45,-8.19,38.57,9464,No Promotion
2015-01-02T00:00:00.000Z,2015,Jan,Fri,271101.461670312740,295019.469429590330,7023,38.60,-23918.01,-8.82,-3.41,-8.11,38.61,2905,Promotion
2015-01-03T00:00:00.000Z,2015,Jan,Sat,245813.288312123970,267734.725255370720,6371,38.58,-21921.44,-8.92,-3.44,-8.19,38.60,7023,No Promotion
2015-01-04T00:00:00.000Z,2015,Jan,Sun,178394.811997548680,194427.447973502310,4624,38.58,-16032.64,-8.99,-3.47,-8.25,38.58,6371,No Promotion
2015-01-05T00:00:00.000Z,2015,Jan,Mon,220443.631484265030,239988.027460387330,5717,38.56,-19544.40,-8.87,-3.42,-8.14,38.58,4624,Promotion
2015-01-06T00:00:00.000Z,2015,Jan,Tue,181534.188672678630,197328.943910810690,4705,38.58,-15794.76,-8.70,-3.36,-8.00,38.56,5717,No Promotion
2015-01-07T00:00:00.000Z,2015,Jan,Wed,83176.481393400245,84728.831196631072,2020,41.18,-1552.35,-1.87,-0.77,-1.83,38.58,4705,No Promotion
2015-01-08T00:00:00.000Z,2015,Jan,Thu,76894.779348705371,78468.095499687464,1868,41.16,-1573.32,-2.05,-0.84,-2.01,41.18,2020,No Promotion
2015-01-09T00:00:00.000Z,2015,Jan,Fri,123859.387956737570,126444.142518280950,3008,41.18,-2584.75,-2.09,-0.86,-2.04,41.16,1868,No Promotion
2015-01-10T00:00:00.000Z,2015,Jan,Sat,120807.574158327330,123392.804067780710,2934,41.18,-2585.23,-2.14,-0.88,-2.10,41.18,3008,No Promotion
2015-01-11T00:00:00.000Z,2015,Jan,Sun,69597.367349330380,71051.363502932756,1690,41.18,-1454.00,-2.09,-0.86,-2.05,41.18,2934,No Promotion
2015-01-12T00:00:00.000Z,2015,Jan,Mon,84738.294411260125,86467.537750281685,2058,41.18,-1729.24,-2.04,-0.84,-2.00,41.18,1690,No Promotion
2015-01-13T00:00:00.000Z,2015,Jan,Tue,64653.972138140365,65980.422089859814,1570,41.18,-1326.45,-2.05,-0.84,-2.01,41.18,2058,No Promotion
2015-01-14T00:00:00.000Z,2015,Jan,Wed,59553.386031020251,60703.356028777598,1446,41.18,-1149.97,-1.93,-0.80,-1.89,41.18,1570,No Promotion
2015-01-15T00:00:00.000Z,2015,Jan,Thu,79080.756957730366,80337.748312174546,1921,41.17,-1256.99,-1.59,-0.65,-1.56,41.18,1446,Promotion
2015-01-16T00:00:00.000Z,2015,Jan,Fri,149444.056787453940,152030.986480535210,3629,41.18,-2586.93,-1.73,-0.71,-1.70,41.17,1921,No Promotion
2015-01-17T00:00:00.000Z,2015,Jan,Sat,170624.079935891520,173547.027110042430,4144,41.17,-2922.95,-1.71,-0.71,-1.68,41.18,3629,Promotion
2015-01-18T00:00:00.000Z,2015,Jan,Sun,74744.283149260489,76003.928254213824,1815,41.18,-1259.65,-1.69,-0.69,-1.66,41.17,4144,No Promotion
2015-01-19T00:00:00.000Z,2015,Jan,Mon,90144.161401489764,91110.969347994804,2189,41.18,-966.81,-1.07,-0.44,-1.06,41.18,1815,No Promotion
2015-01-20T00:00:00.000Z,2015,Jan,Tue,97826.808800979037,99134.306988593540,2376,41.17,-1307.50,-1.34,-0.55,-1.32,41.18,2189,Promotion
2015-01-21T00:00:00.000Z,2015,Jan,Wed,62795.979145920370,64144.088875245921,1525,41.18,-1348.11,-2.15,-0.88,-2.10,41.17,2376,No Promotion
2015-01-22T00:00:00.000Z,2015,Jan,Thu,66550.989827080368,67952.150554841501,1616,41.18,-1401.16,-2.11,-0.87,-2.06,41.18,1525,No Promotion
2015-01-23T00:00:00.000Z,2015,Jan,Fri,154670.890700753920,158031.791043172040,3757,41.17,-3360.90,-2.17,-0.89,-2.13,41.18,1616,Promotion
2015-01-24T00:00:00.000Z,2015,Jan,Sat,158722.105625363940,162082.418438514370,3855,41.17,-3360.31,-2.12,-0.87,-2.07,41.17,3757,No Promotion
2015-01-25T00:00:00.000Z,2015,Jan,Sun,78092.276922030491,79795.043103160700,1897,41.17,-1702.77,-2.18,-0.90,-2.13,41.17,3855,No Promotion
2015-01-26T00:00:00.000Z,2015,Jan,Mon,91830.402043779875,93808.086746872388,2230,41.18,-1977.68,-2.15,-0.89,-2.11,41.17,1897,No Promotion
2015-01-27T00:00:00.000Z,2015,Jan,Tue,76992.935683210482,78614.457753375827,1870,41.17,-1621.52,-2.11,-0.87,-2.06,41.18,2230,No Promotion
2015-01-28T00:00:00.000Z,2015,Jan,Wed,59897.715879940370,61194.180255889565,1455,41.17,-1296.46,-2.16,-0.89,-2.12,41.17,1870,No Promotion
2015-01-29T00:00:00.000Z,2015,Jan,Thu,57310.194042320363,58531.410985186470,1392,41.17,-1221.22,-2.13,-0.88,-2.09,41.17,1455,No Promotion
2015-01-30T00:00:00.000Z,2015,Jan,Fri,134540.214465737580,137221.537473577250,3268,41.17,-2681.32,-1.99,-0.82,-1.95,41.17,1392,No Promotion
2015-01-31T00:00:00.000Z,2015,Jan,Sat,200193.611999160320,203814.736389084950,4862,41.18,-3621.12,-1.81,-0.74,-1.78,41.17,3268,No Promotion
2015-02-01T00:00:00.000Z,2015,Feb,Sun,171469.930529662760,174652.457989964260,4165,41.17,-3182.53,-1.86,-0.76,-1.82,41.18,4862,No Promotion
2015-02-02T00:00:00.000Z,2015,Feb,Mon,151737.218832465150,154148.598813021530,3685,41.18,-2411.38,-1.59,-0.65,-1.56,41.17,4165,No Promotion
2015-02-03T00:00:00.000Z,2015,Feb,Tue,102072.443405578920,103634.964229016040,2479,41.17,-1562.52,-1.53,-0.63,-1.51,41.18,3685,No Promotion
2015-02-04T00:00:00.000Z,2015,Feb,Wed,82514.105120030377,83232.391367362128,2005,41.15,-718.29,-0.87,-0.36,-0.86,41.17,2479,No Promotion
2015-02-05T00:00:00.000Z,2015,Feb,Thu,46211.332458070247,46407.299117268973,1122,41.19,-195.97,-0.42,-0.17,-0.42,41.15,2005,No Promotion
2015-02-06T00:00:00.000Z,2015,Feb,Fri,85730.414810460134,85765.709336061569,2082,41.18,-35.29,-0.04,-0.02,-0.04,41.19,1122,Promotion
2015-02-07T00:00:00.000Z,2015,Feb,Sat,105918.293290608450,105662.556240900160,2573,41.17,255.74,0.24,0.10,0.24,41.18,2082,Promotion
2015-02-08T00:00:00.000Z,2015,Feb,Sun,73041.660871220491,73046.233899676779,1774,41.17,-4.57,-0.01,0.00,-0.01,41.17,2573,No Promotion
2015-02-09T00:00:00.000Z,2015,Feb,Mon,97908.547096098671,97097.936590193072,2378,41.17,810.61,0.83,0.34,0.83,41.17,1774,No Promotion
2015-02-10T00:00:00.000Z,2015,Feb,Tue,138667.415911136370,148522.849020419900,3677,37.71,-9855.43,-7.11,-2.68,-6.64,41.17,2378,Promotion
2015-02-11T00:00:00.000Z,2015,Feb,Wed,162162.103518323970,173661.827835086440,4299,37.72,-11499.72,-7.09,-2.67,-6.62,37.71,3677,No Promotion
2015-02-12T00:00:00.000Z,2015,Feb,Thu,138520.126803926370,147756.342793815220,3674,37.70,-9236.22,-6.67,-2.51,-6.25,37.72,4299,No Promotion
2015-02-13T00:00:00.000Z,2015,Feb,Fri,358597.428509158490,382447.080417085030,9505,37.73,-23849.65,-6.65,-2.51,-6.24,37.70,3674,No Promotion
2015-02-14T00:00:00.000Z,2015,Feb,Sat,424009.882517061200,451548.027559624400,11237,37.73,-27538.15,-6.49,-2.45,-6.10,37.73,9505,No Promotion
2015-02-15T00:00:00.000Z,2015,Feb,Sun,203861.472378125440,217065.615160827320,5406,37.71,-13204.14,-6.48,-2.44,-6.08,37.73,11237,No Promotion
2015-02-16T00:00:00.000Z,2015,Feb,Mon,220506.209332815460,234723.220045322320,5846,37.72,-14217.01,-6.45,-2.43,-6.06,37.71,5406,No Promotion
2015-02-17T00:00:00.000Z,2015,Feb,Tue,139935.936976345170,148697.543695989590,3713,37.69,-8761.61,-6.26,-2.36,-5.89,37.72,5846,No Promotion
2015-02-18T00:00:00.000Z,2015,Feb,Wed,161064.752344883950,170739.366623168350,4270,37.72,-9674.61,-6.01,-2.27,-5.67,37.69,3713,No Promotion
2015-02-19T00:00:00.000Z,2015,Feb,Thu,144328.545189985160,152824.114898404600,3827,37.71,-8495.57,-5.89,-2.22,-5.56,37.72,4270,No Promotion
2015-02-20T00:00:00.000Z,2015,Feb,Fri,293071.759196403320,310240.378395340580,7770,37.72,-17168.62,-5.86,-2.21,-5.53,37.71,3827,No Promotion
2015-02-21T00:00:00.000Z,2015,Feb,Sat,267782.153961908190,283430.336833763230,7102,37.71,-15648.18,-5.84,-2.20,-5.52,37.72,7770,No Promotion
2015-02-22T00:00:00.000Z,2015,Feb,Sun,136052.688423625160,144020.122759740100,3608,37.71,-7967.43,-5.86,-2.21,-5.53,37.71,7102,No Promotion
2015-02-23T00:00:00.000Z,2015,Feb,Mon,86703.314090379165,85730.966539282686,2150,40.33,972.35,1.12,0.45,1.13,37.71,3608,No Promotion
2015-02-24T00:00:00.000Z,2015,Feb,Tue,95474.357369099642,100867.524060755900,2530,37.74,-5393.17,-5.65,-2.13,-5.35,40.33,2150,Promotion
2015-02-25T00:00:00.000Z,2015,Feb,Wed,198431.627526981490,209499.794109120970,5253,37.77,-11068.17,-5.58,-2.11,-5.28,37.74,2530,No Promotion
2015-02-26T00:00:00.000Z,2015,Feb,Thu,157291.733998945160,166305.037627470450,4171,37.71,-9013.30,-5.73,-2.16,-5.42,37.77,5253,No Promotion
2015-02-27T00:00:00.000Z,2015,Feb,Fri,307540.675156236980,324997.336478028160,8156,37.71,-17456.66,-5.68,-2.14,-5.37,37.71,4171,No Promotion
2015-02-28T00:00:00.000Z,2015,Feb,Sat,350898.763510269690,375030.635452059160,9296,37.75,-24131.87,-6.88,-2.60,-6.43,37.71,8156,No Promotion
2015-03-01T00:00:00.000Z,2015,Mar,Sun,256701.542733340610,276569.250392359510,6803,37.73,-19867.71,-7.74,-2.92,-7.18,37.75,9296,No Promotion
2015-03-02T00:00:00.000Z,2015,Mar,Mon,234705.592779103030,252709.823069759760,6221,37.73,-18004.23,-7.67,-2.89,-7.12,37.73,6803,No Promotion
2015-03-03T00:00:00.000Z,2015,Mar,Tue,249380.565447579230,268761.832356944450,6611,37.72,-19381.27,-7.77,-2.93,-7.21,37.73,6221,Promotion
2015-03-04T00:00:00.000Z,2015,Mar,Wed,258211.444167697890,278825.606678536510,6843,37.73,-20614.16,-7.98,-3.01,-7.39,37.72,6611,No Promotion
2015-03-05T00:00:00.000Z,2015,Mar,Thu,145975.833942825150,157578.005866527990,3858,37.84,-11602.17,-7.95,-3.01,-7.36,37.73,6843,No Promotion
2015-03-06T00:00:00.000Z,2015,Mar,Fri,269239.852583668190,291365.017554398570,7128,37.77,-22125.16,-8.22,-3.10,-7.59,37.84,3858,Promotion
2015-03-07T00:00:00.000Z,2015,Mar,Sat,306920.211601292130,332242.411551486000,8127,37.77,-25322.20,-8.25,-3.12,-7.62,37.77,7128,No Promotion
2015-03-08T00:00:00.000Z,2015,Mar,Sun,122106.795622386370,121394.812201172240,2966,41.17,711.98,0.58,0.24,0.59,37.77,8127,No Promotion
2015-03-09T00:00:00.000Z,2015,Mar,Mon,117661.280792547080,116861.158273551470,2858,41.17,800.12,0.68,0.28,0.68,41.17,2966,No Promotion
2015-03-10T00:00:00.000Z,2015,Mar,Tue,62499.799171560371,62073.872654165207,1518,41.17,425.93,0.68,0.28,0.69,41.17,2858,No Promotion
2015-03-11T00:00:00.000Z,2015,Mar,Wed,57063.984124270370,56638.281370608107,1386,41.17,425.70,0.75,0.31,0.75,41.17,1518,No Promotion
2015-03-12T00:00:00.000Z,2015,Mar,Thu,48008.482841660247,47681.672078871583,1166,41.17,326.81,0.68,0.28,0.69,41.17,1386,No Promotion
2015-03-13T00:00:00.000Z,2015,Mar,Fri,117446.839113308310,116681.141551658690,2853,41.17,765.70,0.65,0.27,0.66,41.17,1166,No Promotion
2015-03-14T00:00:00.000Z,2015,Mar,Sat,150591.547900835170,149573.827592689600,3657,41.18,1017.72,0.68,0.28,0.68,41.17,2853,No Promotion
2015-03-15T00:00:00.000Z,2015,Mar,Sun,67152.474953640369,66802.983217839879,1631,41.17,349.49,0.52,0.21,0.52,41.18,3657,No Promotion
2015-03-16T00:00:00.000Z,2015,Mar,Mon,80635.289248590489,80121.290522541603,1959,41.16,514.00,0.64,0.26,0.64,41.17,1631,Promotion
2015-03-17T00:00:00.000Z,2015,Mar,Tue,50669.637098340369,50308.957054208026,1230,41.19,360.68,0.71,0.29,0.72,41.16,1959,No Promotion
2015-03-18T00:00:00.000Z,2015,Mar,Wed,48648.992664940248,48362.068791947771,1182,41.16,286.92,0.59,0.24,0.59,41.19,1230,No Promotion
2015-03-19T00:00:00.000Z,2015,Mar,Thu,43213.177617650246,42981.216847754557,1050,41.16,231.96,0.54,0.22,0.54,41.16,1182,No Promotion
2015-03-20T00:00:00.000Z,2015,Mar,Fri,96881.018094589395,96453.287284883205,2353,41.17,427.73,0.44,0.18,0.44,41.16,1050,No Promotion
2015-03-21T00:00:00.000Z,2015,Mar,Sat,121360.885141236370,120829.287971070390,2947,41.18,531.60,0.44,0.18,0.44,41.17,2353,No Promotion
2015-03-22T00:00:00.000Z,2015,Mar,Sun,66954.366371970376,66756.376443642119,1626,41.18,197.99,0.30,0.12,0.30,41.18,2947,No Promotion
2015-03-23T00:00:00.000Z,2015,Mar,Mon,81342.150763930375,81132.012897235923,1976,41.17,210.14,0.26,0.11,0.26,41.18,1626,Promotion
2015-03-24T00:00:00.000Z,2015,Mar,Tue,125060.707911736380,136375.152713516670,3312,37.76,-11314.44,-9.05,-3.42,-8.30,41.17,1976,Promotion
2015-03-25T00:00:00.000Z,2015,Mar,Wed,253218.831241984240,276194.829484042710,6704,37.77,-22976.00,-9.07,-3.43,-8.32,37.76,3312,No Promotion
2015-03-26T00:00:00.000Z,2015,Mar,Thu,229184.471880466680,250361.150209325710,6077,37.71,-21176.68,-9.24,-3.48,-8.46,37.77,6704,No Promotion
2015-03-27T00:00:00.000Z,2015,Mar,Fri,354191.350950569730,386464.651326986090,9386,37.74,-32273.30,-9.11,-3.44,-8.35,37.71,6077,No Promotion
2015-03-28T00:00:00.000Z,2015,Mar,Sat,459484.666635486360,501362.572490348310,12181,37.72,-41877.91,-9.11,-3.44,-8.35,37.74,9386,Promotion
2015-03-29T00:00:00.000Z,2015,Mar,Sun,224102.888470814240,244359.807462232940,5937,37.75,-20256.92,-9.04,-3.41,-8.29,37.72,12181,No Promotion
2015-03-30T00:00:00.000Z,2015,Mar,Mon,215203.558782357900,234819.447426689180,5706,37.72,-19615.89,-9.12,-3.44,-8.35,37.75,5937,No Promotion
2015-03-31T00:00:00.000Z,2015,Mar,Tue,355534.912042066980,386988.914748483920,9421,37.74,-31454.00,-8.85,-3.34,-8.13,37.72,5706,No Promotion
2015-04-01T00:00:00.000Z,2015,Apr,Wed,498894.343930156380,542483.835805508890,13207,37.77,-43589.49,-8.74,-3.30,-8.04,37.74,9421,No Promotion
2015-04-02T00:00:00.000Z,2015,Apr,Thu,715032.189870242960,777522.192751015770,18936,37.76,-62490.00,-8.74,-3.30,-8.04,37.77,13207,Promotion
2015-04-03T00:00:00.000Z,2015,Apr,Fri,510289.215605129080,554159.819413426910,13503,37.79,-43870.60,-8.60,-3.25,-7.92,37.76,18936,No Promotion
2015-04-04T00:00:00.000Z,2015,Apr,Sat,400302.039492410960,434872.728910345820,10600,37.76,-34570.69,-8.64,-3.26,-7.95,37.79,13503,No Promotion
2015-04-05T00:00:00.000Z,2015,Apr,Sun,135578.203445037590,147335.925053665880,3591,37.75,-11757.72,-8.67,-3.27,-7.98,37.76,10600,No Promotion
2015-04-06T00:00:00.000Z,2015,Apr,Mon,182466.255208660320,198405.229112325700,4836,37.73,-15938.97,-8.74,-3.30,-8.03,37.75,3591,Promotion
2015-04-07T00:00:00.000Z,2015,Apr,Tue,176814.202569470300,178390.149061553760,4348,40.67,-1575.95,-0.89,-0.36,-0.88,37.73,4836,No Promotion
2015-04-08T00:00:00.000Z,2015,Apr,Wed,100917.671565198790,100579.128948365110,2451,41.17,338.54,0.34,0.14,0.34,40.67,4348,No Promotion
2015-04-09T00:00:00.000Z,2015,Apr,Thu,74690.672729450496,74427.585972183966,1814,41.17,263.09,0.35,0.15,0.35,41.17,2451,No Promotion
2015-04-10T00:00:00.000Z,2015,Apr,Fri,114067.077101727470,113653.973563220310,2770,41.18,413.10,0.36,0.15,0.36,41.17,1814,No Promotion
2015-04-11T00:00:00.000Z,2015,Apr,Sat,126507.800941166370,126043.769159337490,3072,41.18,464.03,0.37,0.15,0.37,41.18,2770,No Promotion
2015-04-12T00:00:00.000Z,2015,Apr,Sun,79648.629394640506,79349.402451342714,1934,41.18,299.23,0.38,0.15,0.38,41.18,3072,No Promotion
2015-04-13T00:00:00.000Z,2015,Apr,Mon,83137.432427590247,82700.354170302948,2019,41.18,437.08,0.53,0.22,0.53,41.18,1934,No Promotion
2015-04-14T00:00:00.000Z,2015,Apr,Tue,40776.027061670247,39940.199579223205,979,41.65,835.83,2.05,0.85,2.09,41.18,2019,No Promotion
2015-04-15T00:00:00.000Z,2015,Apr,Wed,58278.457926050367,56969.922594239448,1398,41.69,1308.54,2.25,0.94,2.30,41.65,979,No Promotion
2015-04-16T00:00:00.000Z,2015,Apr,Thu,50000.101443420244,48827.885381172753,1198,41.74,1172.22,2.34,0.98,2.40,41.69,1398,No Promotion
2015-04-17T00:00:00.000Z,2015,Apr,Fri,103911.919082128200,101408.949586720230,2485,41.82,2502.97,2.41,1.01,2.47,41.74,1198,No Promotion
2015-04-18T00:00:00.000Z,2015,Apr,Sat,132843.222616576360,129545.532123517200,3172,41.88,3297.69,2.48,1.04,2.55,41.82,2485,No Promotion
2015-04-19T00:00:00.000Z,2015,Apr,Sun,62786.611277180004,61213.255905066573,1497,41.94,1573.36,2.51,1.05,2.57,41.88,3172,No Promotion
2015-04-20T00:00:00.000Z,2015,Apr,Mon,57233.406641560126,55706.875425596525,1365,41.93,1526.53,2.67,1.12,2.74,41.94,1497,No Promotion
2015-04-21T00:00:00.000Z,2015,Apr,Tue,56874.345455010007,55172.171225548656,1353,42.04,1702.17,2.99,1.26,3.09,41.93,1365,No Promotion
2015-04-22T00:00:00.000Z,2015,Apr,Wed,132737.737016898640,140263.930102391870,3439,38.60,-7526.19,-5.67,-2.19,-5.37,42.04,1353,Promotion
2015-04-23T00:00:00.000Z,2015,Apr,Thu,60310.338948120007,58446.054929901366,1434,42.06,1864.28,3.09,1.30,3.19,38.60,3439,No Promotion
2015-04-24T00:00:00.000Z,2015,Apr,Fri,343587.008478719220,362390.596041908250,8892,38.64,-18803.59,-5.47,-2.11,-5.19,42.06,1434,Promotion
2015-04-25T00:00:00.000Z,2015,Apr,Sat,496882.315023702740,535306.009870188190,13144,37.80,-38423.69,-7.73,-2.92,-7.18,38.64,8892,Promotion
2015-04-26T00:00:00.000Z,2015,Apr,Sun,200369.829861661240,210964.768086996510,5179,38.69,-10594.94,-5.29,-2.05,-5.02,37.80,13144,No Promotion
2015-04-27T00:00:00.000Z,2015,Apr,Mon,194028.061819216240,204053.498934647160,5014,38.70,-10025.44,-5.17,-2.00,-4.91,38.69,5179,No Promotion
2015-04-28T00:00:00.000Z,2015,Apr,Tue,190560.579181832440,200804.036845099940,4936,38.61,-10243.46,-5.38,-2.08,-5.10,38.70,5014,No Promotion
2015-04-29T00:00:00.000Z,2015,Apr,Wed,198985.399622612430,209483.875808772830,5150,38.64,-10498.48,-5.28,-2.04,-5.01,38.61,4936,No Promotion
2015-04-30T00:00:00.000Z,2015,Apr,Thu,385482.872025708200,406252.007593416430,9986,38.60,-20769.14,-5.39,-2.08,-5.11,38.64,5150,Promotion
2015-05-01T00:00:00.000Z,2015,May,Fri,499703.414718030140,526206.937172216480,12937,38.63,-26503.52,-5.30,-2.05,-5.04,38.60,9986,No Promotion
2015-05-02T00:00:00.000Z,2015,May,Sat,461667.003881012560,496852.801993075700,12217,37.79,-35185.80,-7.62,-2.88,-7.08,38.63,12937,No Promotion
2015-05-03T00:00:00.000Z,2015,May,Sun,259541.608721513940,273280.046370404660,6721,38.62,-13738.44,-5.29,-2.04,-5.03,37.79,12217,No Promotion
2015-05-04T00:00:00.000Z,2015,May,Mon,320309.274401586680,336742.602365385740,8283,38.67,-16433.33,-5.13,-1.98,-4.88,38.62,6721,No Promotion
2015-05-05T00:00:00.000Z,2015,May,Tue,239922.998150950180,251700.966401201790,6191,38.75,-11777.97,-4.91,-1.90,-4.68,38.67,8283,No Promotion
2015-05-06T00:00:00.000Z,2015,May,Wed,224994.195070155430,242259.859539666210,5959,37.76,-17265.66,-7.67,-2.90,-7.13,38.75,6191,No Promotion
2015-05-07T00:00:00.000Z,2015,May,Thu,117197.971729903690,115769.086327881440,2848,41.15,1428.89,1.22,0.50,1.23,37.76,5959,No Promotion
2015-05-08T00:00:00.000Z,2015,May,Fri,330589.199812859700,355565.041734477680,8748,37.79,-24975.84,-7.55,-2.86,-7.02,41.15,2848,Promotion
2015-05-09T00:00:00.000Z,2015,May,Sat,389972.119755710010,419827.136522226500,10329,37.76,-29855.02,-7.66,-2.89,-7.11,37.79,8748,Promotion
2015-05-10T00:00:00.000Z,2015,May,Sun,166536.000263570280,179243.051833399860,4410,37.76,-12707.05,-7.63,-2.88,-7.09,37.76,10329,No Promotion
2015-05-11T00:00:00.000Z,2015,May,Mon,198442.912653827890,213676.428425930240,5257,37.75,-15233.52,-7.68,-2.90,-7.13,37.76,4410,Promotion
2015-05-12T00:00:00.000Z,2015,May,Tue,193182.150552712760,208039.173445554770,5118,37.75,-14857.02,-7.69,-2.90,-7.14,37.75,5257,No Promotion
2015-05-13T00:00:00.000Z,2015,May,Wed,166403.126995822730,179221.572293639970,4410,37.73,-12818.45,-7.70,-2.91,-7.15,37.75,5118,No Promotion
2015-05-14T00:00:00.000Z,2015,May,Thu,149178.601481033950,160620.207140872900,3952,37.75,-11441.61,-7.67,-2.90,-7.12,37.73,4410,No Promotion
